Record.ID,Param.A,Param.B,Param.C,Param.D,Param.E,Param.F,Param.G,Param.H,Param.I,Param.J,Param.K,Param.L,Param.M,Param.N,Param.O,Param.P,Param.Q,Dep.Var
5488,1.590077224,3.281417606,4.258717335,0.304436834,2.087953542,9,0.139422053,0,1,0,1,102.8627046,131,4,1.25,0,81,0
5489,1.826437765,1.456514755,3.789024714,0.60580063,15.62988418,3,0.402916373,0,1,1,1,100.7705745,147,16,1.21,0,69,0
5490,2.145506501,3.466404512,2.571195124,0.08725747,7.049967739,3,0.936415795,1,1,0,0,110.9731569,145,8,2.81,0,85,0
5491,1.717388216,2.938759102,4.109313838,0.016863923,6.73914566,4,0.575848983,1,1,1,0,98.90433119,140,8,2.3,0,70,0
5492,2.545363697,2.676997302,0.086681288,0.452384826,14.02281845,3,0.423771363,0,1,0,0,109.151964,144,14,1.27,0,83,0
5493,2.508929726,0.85741907,4.002718939,0.963284662,6.351428468,2,0.995645167,1,0,1,0,157.2859738,184,7,1.99,1,134,0
5494,1.855268477,2.273986513,6.377225339,0.078245406,19.26123597,3,0.426516236,1,0,0,0,77.85924615,119,21,1.28,0,51,0
5495,1.858284188,2.367116699,1.8030455,0.126023886,21.19574197,9,0.40240679,0,0,0,0,121.1714882,175,23,3.62,0,84,0
5496,2.021957788,0.281175324,2.37290383,0.821177431,19.93243255,4,0.493311984,0,1,0,1,107.7001663,154,22,1.97,0,75,0
5497,2.990741849,1.441366019,3.104478162,0.579082711,12.23941958,4,0.98510908,0,1,1,0,116.8604614,160,12,3.94,0,85,0
5498,2.577764003,0.78277627,4.618463623,0.136013422,16.38909471,1,0.136450661,1,1,0,0,126.2550403,165,18,0.14,0,97,0
5499,1.177181453,0.807733858,0.493381156,0.913071122,12.67010752,7,0.65175305,1,0,1,0,100.6937696,137,14,4.56,0,74,0
5500,1.917752898,2.578245989,0.170045571,0.527110709,14.44349389,8,0.699788935,1,0,1,0,106.1510167,141,16,5.6,0,80,0
5501,1.927281025,0.962613214,3.31197857,0.280116473,12.45304018,3,0.442281853,0,0,0,1,97.14912769,136,14,1.33,0,69,0
5502,2.495701041,3.195170182,3.06673252,0.838022489,12.71875779,8,0.63410656,1,1,1,0,113.823178,153,14,5.07,0,85,0
5503,1.856982879,1.51287436,9.300386253,0.752898411,7.06244376,4,0.871068713,0,0,1,1,118.6592509,147,8,3.48,0,96,0
5504,1.59771158,1.220677205,3.868292544,0.065033647,7.896893625,2,0.95592122,0,0,1,0,72.75305123,96,8,1.91,0,55,0
5505,1.86809535,2.92919172,5.377874863,0.888742979,13.84730556,1,0.63232114,0,0,1,0,91.25986421,137,15,0.63,0,61,0
5506,1.46896279,1.612450674,0.837801544,0.40348013,1.114079945,6,0.354058373,1,0,1,1,84.05724673,104,3,2.12,0,68,0
5507,1.760554241,1.795034504,0.059439336,0.305054599,0.43823069,7,0.018645006,0,1,0,1,93.76295368,123,2,0.13,0,71,0
5508,1.864722824,0.51955878,4.367227405,0.785295915,8.965937181,3,0.107853836,1,0,1,1,80.25838503,120,10,0.32,0,54,0
5509,3.205591846,4.999374309,4.499574876,0.270919689,15.27964342,6,0.698921471,0,1,0,1,104.9644084,154,16,4.19,0,72,0
5510,2.578870613,3.255291534,9.763881548,0.833473575,18.57411674,4,0.184446894,0,0,0,1,100.1034879,154,20,0.74,1,65,0
5511,1.368977444,1.45606425,3.666779258,0.945519506,13.51501402,9,0.75460373,0,0,0,0,112.6058568,145,15,6.79,0,87,0
5512,2.003757189,3.583064926,0.024992721,0.134820983,10.30955158,8,0.375206751,0,0,1,0,83.4296781,126,12,3,0,55,0
5513,2.968340451,4.559551171,8.103960238,0.774996915,1.264295556,10,0.92140165,1,0,1,1,135.7985307,178,3,9.21,0,104,0
5514,2.018527611,1.756863372,0.276612889,0.174683627,8.655112815,10,0.059305078,1,1,1,0,92.25095928,138,9,0.59,0,62,0
5515,2.012825911,1.451274431,0.877949099,0.68194242,20.06491275,7,0.2562062,1,1,1,1,125.9228545,165,21,1.79,0,96,0
5516,1.939054816,0.11817675,7.875768271,0.437056227,15.93361203,9,0.104571785,0,1,1,1,103.1503297,149,18,0.94,0,71,0
5517,2.36495525,1.949795679,0.004023008,0.43302322,17.03710801,9,0.38628084,0,1,0,0,105.3360615,157,17,3.48,0,71,0
5518,1.507050183,4.230476357,8.510410537,0.605544229,16.05345546,2,0.491334532,0,1,0,1,102.3738484,140,17,0.98,1,75,0
5519,3.020045103,3.537395755,0.139713573,0.048196968,13.42097693,4,0.896345983,0,0,0,0,125.2460958,151,15,3.59,0,104,0
5520,2.018897482,2.330139668,8.935113511,0.275527544,8.418306241,6,0.858064557,1,0,0,0,114.640728,150,9,5.15,0,88,0
5521,1.433660551,3.781271266,9.874159568,0.592258184,1.31452434,7,0.188118507,0,1,1,0,147.9561731,181,3,1.32,0,121,0
5522,2.026824261,0.840866189,0.000786637,0.014609418,8.749194675,2,0.25516272,1,1,1,0,115.5374833,150,10,0.51,0,89,0
5523,2.522769262,0.789573168,2.517805967,0.655031485,17.09598455,6,0.263816373,1,0,0,0,129.3199561,175,18,1.58,0,96,0
5524,1.973825059,0.133762525,0.114414141,0.351118512,23.01586855,3,0.974863318,0,1,1,1,74.44012942,113,25,2.92,0,49,0
5525,1.858670039,4.841802081,0.264727259,0.988012617,5.316034248,6,0.370398815,1,0,0,1,126.8096931,163,6,2.22,0,99,0
5526,1.414767945,3.253805503,3.293070948,0.098101354,26.47221761,1,0.128107579,0,0,0,1,80.68611977,119,27,0.13,0,55,0
5527,2.094762272,3.540035263,2.373886304,0.718048165,12.08773347,4,0.705732281,0,1,1,1,88.4201815,120,13,2.82,0,65,0
5528,1.978938151,1.622624518,2.397929057,0.061154849,11.88677184,5,0.640581297,1,1,0,0,105.7682419,139,14,3.2,0,80,0
5529,1.411759711,3.441980005,2.432431407,0.587530479,15.57651179,1,0.386544789,0,0,0,1,112.9345631,144,17,0.39,0,89,0
5530,1.822287072,0.793311103,0.000100916,0.551883075,15.09338375,10,0.060581343,0,0,0,0,106.0387945,135,17,0.61,0,83,0
5531,0.917206701,0.143652323,2.893497442,0.974210195,23.86211591,4,0.088485197,1,0,0,1,86.35991751,130,26,0.35,0,57,0
5532,2.344725654,1.675816917,5.138474078,0.244204811,17.29448697,6,0.711378434,1,0,0,0,90.81638618,132,18,4.27,0,62,0
5533,2.890637435,0.85863923,4.445869501,0.668537119,4.968886254,9,0.884424303,1,0,0,0,118.3785899,153,7,7.96,0,92,0
5534,2.327721078,4.176068371,6.060734053,0.726674332,10.93140999,7,0.596183431,0,1,1,0,104.4701486,140,11,4.17,0,78,0
5535,2.636468789,3.7827025,1.814521588,0.428279472,16.26042784,3,0.767047106,0,0,0,0,109.0378602,154,17,2.3,0,77,0
5536,1.186803347,2.139995075,1.307050626,0.367821541,11.00879221,8,0.610903354,1,0,0,1,108.0191541,148,12,4.89,0,79,0
5537,1.661700081,4.256984675,2.20032553,0.320684008,13.49036613,10,0.870258864,1,1,1,1,89.17553521,128,14,8.7,0,62,0
5538,2.028119588,3.998350314,0.053726528,0.834220702,10.32240859,2,0.863393622,1,0,1,1,119.0138258,146,11,1.73,0,97,0
5539,2.214952565,2.482769913,0.269053251,0.589573148,12.13150478,4,0.526023037,0,0,0,1,106.5652113,133,12,2.1,0,85,0
5540,3.187841356,1.840191384,8.517646435,0.632262326,5.712658481,7,0.661628328,1,1,0,1,76.31041819,121,7,4.63,0,48,0
5541,1.74346402,0.168958077,3.773408404,0.963942428,15.52757073,7,0.397024852,0,1,0,0,116.3138847,159,17,2.78,0,85,0
5542,2.097672468,4.555584626,6.376463829,0.763021628,14.06544368,3,0.976009298,0,0,1,0,97.40193057,148,15,2.93,0,64,0
5543,2.205094892,2.422700643,6.664219567,0.362231171,23.2120972,2,0.75389444,1,1,1,1,84.92801085,132,24,1.51,1,55,0
5544,2.930545279,1.832430335,5.897144343,0.16649586,14.45185976,10,0.503743157,0,1,1,1,86.78292412,140,15,5.04,0,54,0
5545,2.185247805,0.909928385,1.738465411,0.055110504,18.69343542,4,0.684388911,0,0,0,1,107.0121512,148,20,2.74,0,77,0
5546,2.129949601,2.67322951,0.991167342,0.941569355,11.5057865,1,0.215248559,0,1,1,1,99.14058681,141,13,0.22,0,70,0
5547,2.043129972,0.371653365,1.229539144,0.940298469,14.55628153,8,0.657998552,0,0,1,1,110.0327933,152,15,5.26,0,80,0
5548,2.918439386,4.784393134,6.233815299,0.588227768,9.77410044,3,0.571851575,0,0,0,1,85.67145393,128,11,1.72,0,57,0
5549,2.344012396,1.631544,3.144740161,0.437536632,18.24105848,3,0.115795568,0,0,0,1,133.0233415,182,18,0.35,0,97,0
5550,2.42718437,1.758544099,4.581944752,0.450775164,18.42535952,2,0.972244374,0,1,0,0,82.6805671,122,19,1.94,0,56,0
5551,1.008789291,1.298706333,7.075733783,0.85459426,7.418917941,3,0.527524596,0,1,0,0,92.31950994,129,9,1.58,0,66,0
5552,2.536439973,0.093352233,6.977273363,0.639816876,12.04855417,2,0.182494475,1,1,0,0,148.0408545,178,14,0.36,1,123,0
5553,2.929355801,4.909232284,2.268900168,0.798315264,8.060811602,2,0.766270973,0,0,1,0,100.9924876,139,9,1.53,0,73,0
5554,1.661136263,0.451612086,9.311487727,0.161521798,16.90261489,9,0.742288022,0,0,0,1,106.1256641,165,18,6.68,0,68,0
5555,2.950835352,0.69657106,9.033425934,0.615518964,26.7048667,4,0.814741707,1,1,1,1,105.1816467,158,28,3.26,1,70,0
5556,1.994329712,3.545659586,0.324899828,0.438387155,21.02442814,7,0.960696877,1,1,0,1,78.71004087,117,22,6.72,0,53,0
5557,1.48581148,3.280793393,7.313608504,0.97473501,16.05067341,8,0.536377599,0,1,1,0,79.86892816,132,17,4.29,1,48,0
5558,1.956316738,1.283557043,0.460110003,0.157685045,11.13150856,2,0.264451735,1,0,0,0,97.53717232,129,12,0.53,0,74,0
5559,2.3744376,1.315769989,5.172653406,0.514720352,15.24080479,10,0.527249872,1,0,1,0,126.9700773,184,16,5.27,0,88,0
5560,2.947956607,3.668274691,1.176224518,0.687735849,15.98536951,6,0.953891384,1,0,1,0,87.22017137,130,17,5.72,0,59,0
5561,2.376889381,4.804458513,0.014778743,0.414971072,7.394525483,7,0.898361186,0,0,0,1,109.9287104,141,8,6.29,0,86,0
5562,3.167069835,0.15493735,9.187906833,0.698524477,18.09551079,9,0.632868521,0,1,0,1,130.2018021,177,18,5.7,1,96,0
5563,2.28454569,2.136705016,5.91526614,0.710824186,24.95155179,7,0.857967302,1,0,1,0,84.73206444,143,26,6.01,1,50,0
5564,2.13822009,3.225997764,0.110057147,0.446545178,17.28309469,10,0.235274497,1,0,0,0,84.39193715,135,18,2.35,0,53,0
5565,1.931370146,2.263759669,3.880256192,0.296481768,18.92355024,10,0.131342155,1,1,1,1,85.88204261,131,20,1.31,0,56,0
5566,2.078289009,3.8817363,0.170872654,0.172791481,3.488612099,5,0.714113766,0,0,0,1,143.3385689,171,5,3.57,0,120,0
5567,2.470711121,2.670947848,2.054233203,0.294998705,15.94603001,4,0.040261808,0,1,0,0,114.344192,157,17,0.16,0,83,0
5568,1.083795274,3.272977281,3.944056838,0.197283071,19.03603683,5,0.955457401,1,0,0,1,108.6199622,159,20,4.78,0,74,0
5569,0.826758715,4.651972419,1.563362694,0.279510988,18.61834027,9,0.404622069,1,0,0,1,101.3397874,143,19,3.64,0,72,0
5570,1.69401256,4.902473721,6.784514483,0.712005542,10.5451291,5,0.892274629,1,0,0,0,92.36861658,132,13,4.46,0,65,0
5571,1.240864158,0.976685289,3.021193522,0.163006323,6.894454632,6,0.010797751,1,1,1,0,118.0692823,145,8,0.06,0,96,0
5572,2.562635061,4.849202089,0.254967664,0.696336645,11.46742485,4,0.997419916,1,0,1,0,100.8191035,134,13,3.99,0,76,0
5573,1.980701884,0.266586273,1.980854855,0.044262113,21.46221641,10,0.211773145,1,1,1,1,110.1121509,157,23,2.12,0,77,0
5574,1.428160991,4.38573144,7.448197776,0.188869479,13.99453325,4,0.204283033,1,1,1,1,90.20367863,145,15,0.82,0,56,0
5575,2.115140199,4.748997763,3.009697261,0.710512842,7.91841764,4,0.876450469,1,0,1,0,139.4378007,177,10,3.51,0,110,0
5576,1.228964229,2.382870747,8.303285459,0.681267639,9.980660659,5,0.071094018,1,0,0,1,135.3674684,166,10,0.36,1,110,0
5577,1.232789207,4.570005881,4.633292949,0.550142971,23.1078027,9,0.681020068,1,1,0,1,108.3433424,175,24,6.13,0,67,0
5578,3.523666135,0.562410534,0.81987225,0.208066097,25.00199909,8,0.146866928,0,1,1,1,124.8703656,186,27,1.17,0,84,0
5579,1.763314113,2.05655696,0.272097146,0.702664012,19.40617324,7,0.016457691,1,0,0,1,131.8501923,167,21,0.12,0,104,0
5580,1.933450038,1.56487031,2.991982921,0.150591872,9.108577647,6,0.184265717,0,0,1,1,99.88461251,125,10,1.11,0,80,0
5581,2.481212393,3.218176352,5.468476249,0.496235704,9.604814868,6,0.264146729,0,1,1,0,124.6456998,157,11,1.58,0,99,0
5582,1.717492357,3.722801033,1.538621558,0.199701206,16.3152934,7,0.236758821,1,1,1,0,89.39110612,125,18,1.66,0,64,0
5583,1.891461957,3.938388495,1.58434756,0.115027786,7.671783963,10,0.72663272,0,0,1,0,118.4417539,155,8,7.27,0,91,0
5584,1.749972888,4.78973519,8.653745093,0.510874073,16.01656994,2,0.065671471,0,1,1,1,89.61071166,140,16,0.13,1,57,0
5585,1.829292087,0.344993441,0.416239934,0.194146074,11.73880062,8,0.762139314,0,0,0,1,80.58962044,123,13,6.1,0,53,0
5586,2.330639171,3.465697229,5.999098476,0.749207986,21.28451596,8,0.841157,0,1,0,1,107.2037115,163,22,6.73,1,71,0
5587,1.789753595,4.855421381,2.716005442,0.149038218,6.37696546,8,0.031672669,1,0,0,1,124.1252116,167,7,0.25,0,92,0
5588,1.614616322,2.909175259,2.058782946,0.350147796,9.893651637,3,0.755731155,1,1,0,0,116.0198024,141,11,2.27,0,95,0
5589,2.535780196,0.024317771,0.010894733,0.823317416,15.19411733,1,0.20305594,1,0,1,1,96.90959358,128,16,0.2,0,73,0
5590,2.063140374,1.264668799,0.947410016,0.052943445,2.394321261,10,0.705656904,0,1,1,1,89.91125371,123,3,7.06,0,66,0
5591,1.558952528,3.987237271,0.072684722,0.909527546,11.21067384,8,0.629025173,0,1,1,1,83.37392314,123,12,5.03,0,57,0
5592,2.885529611,2.955346157,6.312552436,0.399192634,20.71030486,10,0.054912261,0,0,1,1,64.63876053,121,22,0.55,0,35,0
5593,1.238889386,2.90456163,3.302071693,0.825539259,19.25879254,5,0.418798444,0,1,1,1,104.4340796,142,20,2.09,0,77,0
5594,1.229827369,2.053295097,0.05000099,0.303611938,6.470498129,5,0.126388132,1,0,0,1,100.8998718,125,7,0.63,0,81,0
5595,2.523877741,4.136292883,6.811368518,0.720206408,8.220335378,4,0.262776669,0,0,1,1,110.0764906,150,9,1.05,0,81,0
5596,1.514276866,4.747139862,1.966397954,0.544332828,17.15149348,7,0.074360402,0,0,1,1,116.2397976,158,17,0.52,0,86,0
5597,2.276369858,1.818092591,9.728703046,0.376550397,14.11612323,2,0.085616325,1,0,0,0,77.87481638,123,15,0.17,0,49,0
5598,1.766697122,4.848191681,1.01717634,0.139627494,14.40361913,5,0.738923557,0,0,1,1,102.2747406,141,15,3.69,0,74,0
5599,0.54171898,0.289509987,0.374537477,0.635508633,5.223111937,3,0.110017748,0,0,1,0,85.3343997,105,7,0.33,0,69,0
5600,2.570963351,2.12093264,5.286170923,0.955795506,12.92330235,5,0.388757693,0,1,1,0,108.3651072,147,14,1.94,0,80,0
5601,2.352806207,1.203029448,3.778583816,0.328458832,25.36986253,4,0.126463664,1,1,0,1,126.068583,174,25,0.51,0,91,0
5602,1.667339675,0.732675839,3.55716735,0.012093999,16.64782626,10,0.730582089,1,1,1,0,109.6617863,149,18,7.31,0,81,0
5603,2.594093309,0.794830252,1.761314126,0.024562492,2.170326296,4,0.604737327,0,1,0,0,110.9647055,143,4,2.42,0,86,0
5604,1.439624917,1.075964943,6.860000341,0.862614269,19.84456587,2,0.24169188,0,1,1,1,106.8148452,149,21,0.48,1,77,0
5605,1.986493782,1.617209768,7.92858731,0.191957662,12.78007401,4,0.395843549,0,0,1,0,109.7653322,145,14,1.58,0,83,0
5606,1.665808944,2.857126971,1.554130547,0.322436637,8.908285159,1,0.223667591,0,0,0,1,117.32562,140,9,0.22,0,98,0
5607,2.943031844,1.258171289,8.697993654,0.441411916,15.08119979,4,0.036338788,1,0,0,0,106.0211183,149,17,0.15,0,75,0
5608,1.738120698,2.071309486,9.79587465,0.588320779,12.86650808,6,0.805515403,0,1,0,0,132.655728,181,15,4.83,0,97,0
5609,1.880526969,2.293549385,1.498004179,0.960644078,12.07624199,9,0.672916992,1,0,1,1,110.587572,147,13,6.06,0,83,0
5610,2.804243245,0.971177717,1.565704315,0.557626671,18.00536736,4,0.458338258,1,0,1,0,84.26826092,127,18,1.83,0,56,0
5611,3.516336818,2.828227478,1.381772806,0.832869581,13.29195766,2,0.880533446,1,0,0,1,108.6983224,142,14,1.76,0,83,0
5612,1.784459748,1.647871005,2.222628412,0.707875513,7.363956458,6,0.219180643,0,1,0,0,61.52359976,94,9,1.32,0,40,0
5613,2.1995977,2.819316948,2.572206327,0.425705179,12.08665244,7,0.14680673,1,1,1,0,120.172633,165,12,1.03,0,88,0
5614,2.667506994,2.228110891,7.229008407,0.333789449,15.00777565,7,0.352041972,1,0,0,1,124.593705,178,15,2.46,0,87,0
5615,1.428818173,4.583682961,4.874423153,0.30488636,16.19873285,6,0.437691064,1,0,0,0,110.9345996,152,17,2.63,0,81,0
5616,2.213459901,3.709086125,0.415047915,0.552729436,13.08070851,3,0.133878941,0,1,1,1,120.208531,161,15,0.4,0,90,0
5617,2.245851272,3.460623708,1.235331133,0.558323179,19.31531116,9,0.067754314,1,0,0,1,80.18976412,121,20,0.61,0,53,0
5618,2.333424062,2.847061282,7.825971603,0.296779996,11.50495331,3,0.6613957,0,0,1,0,109.3344825,142,13,1.98,0,84,0
5619,2.377840608,3.422369776,2.745441607,0.354698611,13.22194935,7,0.583193479,0,1,1,1,104.6441014,150,15,4.08,0,73,0
5620,2.043389836,4.9202778,2.252293341,0.500327681,5.921436233,7,0.132515266,1,0,1,1,90.26655961,122,7,0.93,0,67,0
5621,2.089008826,2.397463677,0.103809858,0.046689613,16.95405276,7,0.66466216,1,1,0,1,123.9167518,174,17,4.65,0,88,0
5622,2.198662944,2.796384131,8.903060869,0.962898456,31.86628722,9,0.811296527,0,1,0,0,103.0086547,173,33,7.3,1,61,0
5623,2.363580154,4.653596219,0.037331411,0.660780135,4.957144739,4,0.462760546,0,0,1,1,134.9873157,166,5,1.85,0,110,0
5624,1.522511786,1.898587602,6.222352997,0.282398515,9.782876877,7,0.079658121,1,0,0,1,124.6054922,169,11,0.56,0,92,0
5625,0.901316047,4.979650022,0.007955888,0.060461511,14.90322738,5,0.873318639,1,1,0,0,87.58438487,130,15,4.37,0,59,0
5626,2.344316419,4.512775254,1.545069663,0.611159923,3.994877837,7,0.544624297,1,1,0,0,81.81558436,118,4,3.81,0,57,0
5627,2.201111118,4.632529391,1.60875195,0.154978919,10.60171181,10,0.909491849,0,1,1,0,140.9818872,186,11,9.09,0,107,0
5628,2.513006425,4.156697064,2.252350999,0.193334392,10.44347004,8,0.377657957,0,1,0,1,98.5954034,130,12,3.02,0,75,0
5629,2.291527467,3.505493123,8.805984633,0.155805662,8.39454741,8,0.647610157,0,1,0,0,93.25444276,135,10,5.18,0,64,0
5630,2.26386627,0.422087406,4.567741786,0.889434789,15.50353098,3,0.48349706,1,1,1,0,154.4743454,195,17,1.45,1,122,0
5631,1.252954865,1.673436767,1.885970272,0.09572087,14.31511593,9,0.425999171,0,0,0,1,70.10828248,114,16,3.83,0,43,0
5632,2.354382926,0.766936439,2.004233854,0.850039923,13.29554669,7,0.529095703,0,1,0,0,120.2624232,163,14,3.7,0,89,0
5633,2.609136424,0.851443051,0.334023683,0.898226347,9.923201754,1,0.505234594,0,0,1,0,130.9615395,168,10,0.51,0,102,0
5634,1.586213049,2.643666274,0.778217573,0.159149327,25.16106124,7,0.985734945,0,0,0,1,98.60716325,155,26,6.9,0,63,0
5635,1.571694978,4.391169131,4.474030268,0.555819,14.5840859,7,0.086683813,0,1,0,0,114.666079,164,15,0.61,0,80,0
5636,1.918685775,1.835221532,1.371215291,0.397219188,4.960519212,7,0.052012732,1,0,0,0,112.491973,143,6,0.36,0,88,0
5637,1.796189149,3.523120498,7.230066907,0.564453838,16.29029571,2,0.848089583,0,1,0,1,122.6789023,158,17,1.7,1,95,0
5638,2.101715546,0.319726328,8.155148634,0.598028905,15.59005271,1,0.890099293,0,1,1,1,77.37292541,117,17,0.89,0,51,0
5639,2.639558516,0.66880293,5.655363129,0.898457725,13.00005047,7,0.835422746,0,1,0,1,94.35324485,147,14,5.85,0,61,0
5640,2.30269104,1.010705817,0.900258456,0.935285789,20.07305903,9,0.762364522,0,0,1,0,95.22434798,150,20,6.86,0,60,0
5641,1.875448685,0.401157337,7.594351028,0.95960801,14.60374371,2,0.262343029,0,1,1,1,82.82598288,125,16,0.52,1,55,0
5642,1.0610085,4.887933047,6.006202995,0.533334863,13.08416728,8,0.663621583,1,1,0,0,114.9644138,168,14,5.31,0,79,0
5643,1.886732675,4.483119812,7.346323038,0.850776031,21.41687072,10,0.399087502,0,1,0,1,86.74486002,153,23,3.99,1,49,1
5644,2.170928376,3.733638602,1.030522755,0.526863252,25.29057834,4,0.444331912,1,1,1,0,96.23567452,146,25,1.78,0,63,0
5645,2.191160253,1.838251242,3.458247262,0.164790182,12.05670147,2,0.915160358,0,1,0,0,105.6672914,130,12,1.83,0,86,0
5646,1.906467765,3.783007167,7.581070731,0.938016158,16.89933319,2,0.56695628,0,1,0,1,115.0585757,158,18,1.13,1,84,0
5647,1.284589689,2.988765868,9.197520719,0.935783932,12.67478175,4,0.209272504,1,0,0,0,106.873162,156,13,0.84,0,73,0
5648,2.659166915,0.290119916,3.355858722,0.126997449,9.271188148,7,0.726506588,0,1,1,1,104.0238866,148,11,5.09,0,73,0
5649,2.844978342,4.19328814,0.001132816,0.33050545,17.24884014,2,0.002464713,0,1,1,1,83.73921634,133,18,0,0,53,0
5650,2.31419794,3.400361099,6.828627774,0.768181303,16.19673793,10,0.995327828,0,0,1,1,127.4611136,187,18,9.95,1,87,1
5651,1.34992223,1.442926883,9.648401883,0.791685002,16.79104472,4,0.414352749,1,1,1,1,87.70633016,134,18,1.66,1,57,0
5652,1.521790132,3.38611078,2.106264794,0.8517989,11.90969668,1,0.252451829,0,0,1,1,88.67369897,125,12,0.25,0,63,0
5653,2.938367552,0.254828912,3.304345946,0.088344396,23.06830898,2,0.992593653,1,0,1,1,103.0478034,158,25,1.99,0,67,0
5654,1.33525298,3.812372125,7.59153752,0.844818212,8.558262451,1,0.81249718,1,1,1,1,97.02810988,131,10,0.81,0,72,0
5655,1.234718023,3.061918511,9.322867426,0.912860119,12.3901645,7,0.691077836,1,1,1,0,114.5350741,166,14,4.84,1,79,0
5656,1.241813748,3.532679098,9.33954716,0.838342716,17.94745045,3,0.437809428,1,0,1,0,111.6408183,163,19,1.31,1,76,0
5657,2.765282647,1.985406443,0.67035264,0.995232719,23.84756672,5,0.056617422,0,1,0,1,100.4241254,155,24,0.28,0,65,0
5658,1.758545821,1.124467838,6.412101384,0.0864228,18.73424382,10,0.299745882,0,1,1,0,88.87515957,147,19,3,0,54,0
5659,2.061756422,4.87929187,7.07571755,0.185107624,11.78342088,4,0.576767028,1,0,1,0,87.30725974,137,12,2.31,0,56,0
5660,1.344205569,0.856867566,5.902575793,0.822886708,21.53244971,1,0.193298114,1,1,1,0,71.46520775,109,22,0.19,1,47,0
5661,2.348180979,0.766774406,0.245231613,0.349585398,15.3400244,4,0.348064876,0,0,1,0,115.0862565,141,17,1.39,0,94,0
5662,2.153893558,0.604868809,0.929885198,0.527877549,19.56938022,8,0.39042023,1,1,0,0,92.40066028,143,20,3.12,0,60,0
5663,2.20361522,0.88900459,1.073366874,0.441937006,2.254418443,8,0.98721706,1,1,1,1,128.4253069,153,3,7.9,0,108,0
5664,2.795463532,3.549494332,0.037858607,0.339273656,17.07284373,7,0.741609584,1,1,1,0,101.370772,147,19,5.19,0,70,0
5665,2.026041149,3.523334779,0.829448721,0.41253161,8.636547474,9,0.687229332,0,1,1,0,122.3814252,152,9,6.19,0,99,0
5666,2.128557801,1.725498928,7.65759414,0.058463165,13.98474368,7,0.908401133,1,1,0,1,91.58346227,143,15,6.36,0,59,0
5667,2.201318622,1.426397671,2.477501688,0.760852247,17.79107895,9,0.580098211,1,1,1,1,85.2633922,128,19,5.22,0,57,0
5668,1.682798496,1.368582432,0.69279288,0.611828687,9.412059807,10,0.68640906,0,0,0,0,123.672669,167,10,6.86,0,92,0
